cell_id,time_bucket,temp_c,feels_like_c,precipitation_type,precipitation_mm,snow_depth_cm,wind_speed_ms,wind_gust_ms,humidity_pct,pressure_hpa,visibility_m
55.67_37.63,2024-10-25 13:00:00,6.6,1.8996735,none,0.0,0.0,19.387428,34.92,70.16792,999.8707,
55.67_37.63,2024-10-27 17:00:00,6.05,3.7077794,none,0.0,0.0,7.353611,11.5199995,91.37288,1000.6136,
55.67_37.65,2024-10-23 10:00:00,9.9,6.493025,rain,0.4,0.0,19.523985,37.079998,87.07714,993.008,
55.67_37.66,2024-10-17 15:00:00,6.9,3.9233437,none,0.0,1.0,6.1120534,14.4,62.59682,1013.1271,
55.67_37.75,2024-10-12 12:00:00,12.5,8.311359,none,0.0,0.0,22.970285,41.760002,67.752884,1001.4399,
55.67_37.75,2024-10-25 16:00:00,4.8,0.78479815,none,0.0,0.0,11.892265,25.199999,65.84778,1005.6007,
55.67_37.76,2024-10-16 20:00:00,5.55,0.9227743,none,0.0,1.0,20.089966,34.92,81.018616,1008.8145,
55.67_37.81,2024-10-13 18:00:00,6.0,0.54787016,none,0.0,0.0,22.557526,38.519997,64.224915,1005.1828,
55.67_37.84,2024-10-15 12:00:00,6.45,2.9344406,none,0.0,4.0,14.628807,28.08,85.534615,995.778,
55.68_37.42,2024-10-26 19:00:00,5.2,1.830739,none,0.0,0.0,13.6242285,24.119999,93.25862,1003.41187,
55.68_37.5,2024-10-27 16:00:00,8.2,6.7250614,none,0.0,0.0,3.4152596,9.0,86.61369,999.0179,
55.68_37.51,2024-10-11 10:00:00,10.4,6.8724804,none,0.0,0.0,19.586119,35.28,81.67154,992.03577,
55.68_37.51,2024-10-19 19:00:00,6.0,3.0286093,none,0.0,1.0,7.415038,12.24,72.60751,1007.4029,
55.68_37.51,2024-10-23 09:00:00,9.25,5.7527447,none,0.0,0.0,19.885723,32.760002,90.036255,990.18396,
55.68_37.58,2024-10-19 23:00:00,2.6,-0.23641205,none,0.0,1.0,6.66,10.799999,93.11992,1008.1861,
55.68_37.6,2024-10-12 17:00:00,11.9,7.8528852,none,0.0,0.0,22.404757,40.68,71.69859,998.7737,
55.68_37.6,2024-10-13 22:00:00,5.6,-0.56597614,none,0.0,0.0,23.910208,40.68,49.688885,1000.9906,
55.68_37.62,2024-10-14 06:00:00,2.75,-3.4123857,snow,0.6,0.0,23.1774,41.399998,56.69939,1000.03955,
55.68_37.65,2024-10-20 09:00:00,4.85,0.55751705,none,0.0,1.0,16.299694,24.119999,77.79739,1011.12244,
