cell_id,year,dtp_count,dead_total,injured_total,dead_children_total,pct_fatal,pct_injured,pct_speed_viol,pct_priority_viol,pct_pedestrian,pct_bad_road,pct_night,pct_weekend,pct_rush_hour,pct_at_intersection,pct_on_open_road,pct_has_camera,pct_has_crosswalk_pt,pct_has_traffic_light,pct_has_bus_stop,avg_lane_width_m,avg_dist_intersection,avg_dist_crosswalk,avg_dist_bus_stop,avg_poi_100m,avg_poi_300m,mortality_rate,cell_h3_res,cell_has_traffic_light,cell_has_crosswalk,cell_has_bus_stop,cell_is_intersection,cell_is_open_road,cell_has_camera,cell_traffic_lane_amount,cell_lane_width_m,cell_is_multilane,cell_distance_to_intersection_m,cell_distance_to_bus_stop_m,cell_poi_count_100m,cell_poi_count_300m,cell_crossing_density,cell_stop_density,cell_speed_limit,cell_road_class,cell_landuse_type
881181b6b1fffff,2023,8,0,8,0,0.0,1.0,0.125,0.0,0.25,0.0,0.0,0.375,0.5,0.125,0.0,0.0,0.0,0.0,0.625,55.71875,128.51080873166555,,108.11652565405268,0.0,6.0,0.0,8,0.0,0.0,0.4666666666666667,0.3666666666666666,0.1666666666666666,0.0,2.433333333333333,49.27555555555556,0.3,128.51080873166555,108.11652565405268,0.0,6.0,0.0,4.0,60.0,service,residential
881181b6b1fffff,2024,13,0,14,0,0.0,1.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.0,0.0,0.0,0.23076923076923078,46.64102564102564,128.51080873166555,,108.11652565405267,0.0,6.0,0.0,8,0.0,0.0,0.4666666666666667,0.3666666666666666,0.1666666666666666,0.0,2.433333333333333,49.27555555555556,0.3,128.51080873166555,108.11652565405268,0.0,6.0,0.0,4.0,60.0,service,residential
881181b6b3fffff,2022,10,0,10,0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.2,0.4,0.2,0.1,0.0,0.0,0.0,0.6,96.8,148.61734689685636,,70.28520754491504,1.0,8.0,0.0,8,0.0,0.0,0.5,0.3125,0.0625,0.0,2.09375,66.16666666666667,0.21875,148.61734689685636,70.28520754491504,1.0,8.0,0.0,7.0,60.0,steps,residential
881181b6b3fffff,2023,11,0,13,0,0.0,1.0,0.0,0.0,0.36363636363636365,0.0,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.09090909090909091,0.0,0.0,0.0,0.7272727272727273,51.11363636363637,148.61734689685636,,70.28520754491504,1.0,8.0,0.0,8,0.0,0.0,0.5,0.3125,0.0625,0.0,2.09375,66.16666666666667,0.21875,148.61734689685636,70.28520754491504,1.0,8.0,0.0,7.0,60.0,steps,residential
881181b6b3fffff,2024,11,1,10,0,0.09090909090909091,0.9090909090909091,0.18181818181818182,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.0,0.0,0.0,0.0,0.18181818181818182,53.371212121212125,148.61734689685636,,70.28520754491504,1.0,8.0,0.0909,8,0.0,0.0,0.5,0.3125,0.0625,0.0,2.09375,66.16666666666667,0.21875,148.61734689685636,70.28520754491504,1.0,8.0,0.0,7.0,60.0,steps,residential
881181b6b5fffff,2022,16,1,16,0,0.0625,0.9375,0.0,0.125,0.5,0.0625,0.0625,0.25,0.4375,0.25,0.0625,0.0,0.0,0.0,0.5,52.60208333333333,129.29751677071732,,96.75818885920036,1.0,12.0,0.0625,8,0.0,0.0,0.5384615384615384,0.1923076923076923,0.1153846153846153,0.0,2.730769230769231,49.89358974358974,0.4230769230769231,129.29751677071732,96.75818885920036,1.0,12.0,0.0,10.0,60.0,footway,residential
881181b6b5fffff,2023,6,0,6,0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.8333333333333334,40.266666666666666,129.29751677071732,,96.75818885920036,1.0,12.0,0.0,8,0.0,0.0,0.5384615384615384,0.1923076923076923,0.1153846153846153,0.0,2.730769230769231,49.89358974358974,0.4230769230769231,129.29751677071732,96.75818885920036,1.0,12.0,0.0,10.0,60.0,footway,residential
881181b6b5fffff,2024,4,0,4,0,0.0,1.0,0.5,0.0,0.5,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,53.5,129.29751677071732,,96.75818885920036,1.0,12.0,0.0,8,0.0,0.0,0.5384615384615384,0.1923076923076923,0.1153846153846153,0.0,2.730769230769231,49.89358974358974,0.4230769230769231,129.29751677071732,96.75818885920036,1.0,12.0,0.0,10.0,60.0,footway,residential
881181b6b7fffff,2022,6,0,7,0,0.0,1.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,0.8333333333333334,48.958333333333336,355.17378358071977,,25.508347959708875,2.0,4.0,0.0,8,0.0,0.0,0.5263157894736842,0.2631578947368421,0.1578947368421052,0.0,2.0,56.27280701754386,0.1578947368421052,355.17378358071977,25.50834795970888,2.0,4.0,0.0,4.0,60.0,footway,residential
881181b6b7fffff,2023,6,0,6,0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,57.80555555555555,355.17378358071977,,25.508347959708875,2.0,4.0,0.0,8,0.0,0.0,0.5263157894736842,0.2631578947368421,0.1578947368421052,0.0,2.0,56.27280701754386,0.1578947368421052,355.17378358071977,25.50834795970888,2.0,4.0,0.0,4.0,60.0,footway,residential
881181b6b7fffff,2024,7,0,8,0,0.0,1.0,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.5714285714285714,61.228571428571435,355.17378358071977,,25.50834795970888,2.0,4.0,0.0,8,0.0,0.0,0.5263157894736842,0.2631578947368421,0.1578947368421052,0.0,2.0,56.27280701754386,0.1578947368421052,355.17378358071977,25.50834795970888,2.0,4.0,0.0,4.0,60.0,footway,residential
881181b6b9fffff,2022,5,0,7,0,0.0,1.0,0.0,0.0,0.6,0.2,0.0,0.2,0.6,0.4,0.0,0.0,0.0,0.0,0.8,47.45,242.50905467907265,,193.58344278506684,0.0,6.0,0.0,8,0.0,0.0,0.55,0.2,0.15,0.0,2.4,66.375,0.4,242.50905467907265,193.58344278506684,0.0,6.0,0.0,5.0,60.0,service,residential
881181b6b9fffff,2023,12,0,12,0,0.0,1.0,0.0,0.08333333333333333,0.5,0.0,0.0,0.25,0.16666666666666666,0.16666666666666666,0.25,0.0,0.0,0.0,0.4166666666666667,70.4375,242.50905467907265,,193.58344278506684,0.0,6.0,0.0,8,0.0,0.0,0.55,0.2,0.15,0.0,2.4,66.375,0.4,242.50905467907265,193.58344278506684,0.0,6.0,0.0,5.0,60.0,service,residential
881181b6b9fffff,2024,3,0,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,81.66666666666667,242.50905467907265,,193.58344278506684,0.0,6.0,0.0,8,0.0,0.0,0.55,0.2,0.15,0.0,2.4,66.375,0.4,242.50905467907265,193.58344278506684,0.0,6.0,0.0,5.0,60.0,service,residential
881181b6bbfffff,2022,1,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,710.7114315723608,,421.83899058505705,0.0,0.0,0.0,8,0.0,0.0,0.4,0.0,0.2,0.0,1.8,54.8,0.0,710.7114315723608,421.83899058505705,0.0,0.0,0.0,0.0,60.0,footway,forest
881181b6bbfffff,2024,4,0,4,0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.5,53.5,710.7114315723608,,421.83899058505705,0.0,0.0,0.0,8,0.0,0.0,0.4,0.0,0.2,0.0,1.8,54.8,0.0,710.7114315723608,421.83899058505705,0.0,0.0,0.0,0.0,60.0,footway,forest
881181b6bdfffff,2022,5,0,6,0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.0,0.6,0.0,0.0,1.0,0.2,41.010000000000005,20.897632585625725,,14.79049344495622,3.0,7.0,0.0,8,1.0,0.0,0.2222222222222222,0.0555555555555555,0.3888888888888889,0.0,2.555555555555556,51.65277777777778,0.3333333333333333,20.897632585625725,14.79049344495622,3.0,7.0,0.0,5.0,60.0,footway,industrial
881181b6bdfffff,2023,6,0,6,0,0.0,1.0,0.16666666666666666,0.0,0.5,0.0,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,0.3333333333333333,57.199999999999996,20.897632585625725,,14.79049344495622,3.0,7.0,0.0,8,1.0,0.0,0.2222222222222222,0.0555555555555555,0.3888888888888889,0.0,2.555555555555556,51.65277777777778,0.3333333333333333,20.897632585625725,14.79049344495622,3.0,7.0,0.0,5.0,60.0,footway,industrial
881181b6bdfffff,2024,7,0,7,0,0.0,1.0,0.2857142857142857,0.0,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,1.0,0.14285714285714285,54.5,20.897632585625725,,14.79049344495622,3.0,7.0,0.0,8,1.0,0.0,0.2222222222222222,0.0555555555555555,0.3888888888888889,0.0,2.555555555555556,51.65277777777778,0.3333333333333333,20.897632585625725,14.79049344495622,3.0,7.0,0.0,5.0,60.0,footway,industrial
881181b6c1fffff,2022,6,1,5,0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.5,58.72222222222223,162.00295720649004,,199.69308919459277,0.0,11.0,0.1667,8,0.0,0.0,0.5357142857142857,0.5714285714285714,0.2857142857142857,0.0,3.071428571428572,45.939625850340136,0.25,162.00295720649004,199.6930891945928,0.0,11.0,0.0,4.0,60.0,footway,residential
881181b6c1fffff,2023,11,0,11,0,0.0,1.0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.5454545454545454,42.53246753246753,162.00295720649004,,199.6930891945928,0.0,11.0,0.0,8,0.0,0.0,0.5357142857142857,0.5714285714285714,0.2857142857142857,0.0,3.071428571428572,45.939625850340136,0.25,162.00295720649004,199.6930891945928,0.0,11.0,0.0,4.0,60.0,footway,residential
881181b6c1fffff,2024,11,0,13,0,0.0,1.0,0.0,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.0,0.0,0.0,0.5454545454545454,42.374458874458874,162.00295720649004,,199.6930891945928,0.0,11.0,0.0,8,0.0,0.0,0.5357142857142857,0.5714285714285714,0.2857142857142857,0.0,3.071428571428572,45.939625850340136,0.25,162.00295720649004,199.6930891945928,0.0,11.0,0.0,4.0,60.0,footway,residential
881181b6c3fffff,2022,3,0,3,0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,46.0,312.94531296630834,,152.42015344036233,0.0,6.0,0.0,8,0.0,0.0,0.5454545454545454,0.0909090909090909,0.0,0.0,1.7272727272727273,48.54545454545455,0.0,312.94531296630834,152.42015344036233,0.0,6.0,0.0,6.0,60.0,service,residential
881181b6c3fffff,2023,2,0,2,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,312.94531296630834,,152.42015344036233,0.0,6.0,0.0,8,0.0,0.0,0.5454545454545454,0.0909090909090909,0.0,0.0,1.7272727272727273,48.54545454545455,0.0,312.94531296630834,152.42015344036233,0.0,6.0,0.0,6.0,60.0,service,residential
881181b6c3fffff,2024,6,0,7,0,0.0,1.0,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,44.666666666666664,312.94531296630834,,152.42015344036233,0.0,6.0,0.0,8,0.0,0.0,0.5454545454545454,0.0909090909090909,0.0,0.0,1.7272727272727273,48.54545454545455,0.0,312.94531296630834,152.42015344036233,0.0,6.0,0.0,6.0,60.0,service,residential
881181b6c5fffff,2022,2,0,2,0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,47.0,85.61710601418311,,69.35665427923824,2.0,7.0,0.0,8,1.0,0.0,0.4782608695652174,0.217391304347826,0.391304347826087,0.0,2.8260869565217392,46.030020703933744,0.217391304347826,85.61710601418311,69.35665427923824,2.0,7.0,0.0,4.0,60.0,service,residential
881181b6c5fffff,2023,10,1,11,0,0.1,0.9,0.0,0.1,0.5,0.0,0.3,0.2,0.3,0.3,0.4,0.0,0.0,1.0,0.5,39.48571428571428,85.61710601418311,,69.35665427923824,2.0,7.0,0.1,8,1.0,0.0,0.4782608695652174,0.217391304347826,0.391304347826087,0.0,2.8260869565217392,46.030020703933744,0.217391304347826,85.61710601418311,69.35665427923824,2.0,7.0,0.0,4.0,60.0,service,residential
881181b6c5fffff,2024,11,0,25,0,0.0,1.0,0.2727272727272727,0.0,0.5454545454545454,0.09090909090909091,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.0,0.0,1.0,0.45454545454545453,51.8030303030303,85.61710601418311,,69.35665427923824,2.0,7.0,0.0,8,1.0,0.0,0.4782608695652174,0.217391304347826,0.391304347826087,0.0,2.8260869565217392,46.030020703933744,0.217391304347826,85.61710601418311,69.35665427923824,2.0,7.0,0.0,4.0,60.0,service,residential
881181b6c7fffff,2022,8,0,8,0,0.0,1.0,0.0,0.25,1.0,0.125,0.0,0.375,0.625,0.5,0.25,0.0,0.0,1.0,0.875,82.86458333333334,77.63460433458002,,56.16969374915261,3.0,16.0,0.0,8,1.0,0.0,0.75,0.3571428571428571,0.4285714285714285,0.0,3.0,54.97916666666667,0.4285714285714285,77.63460433458002,56.16969374915261,3.0,16.0,0.0,10.0,60.0,service,residential
881181b6c7fffff,2023,9,0,9,0,0.0,1.0,0.1111111111111111,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.5555555555555556,0.0,0.0,1.0,0.7777777777777778,46.51851851851852,77.63460433458002,,56.16969374915261,3.0,16.0,0.0,8,1.0,0.0,0.75,0.3571428571428571,0.4285714285714285,0.0,3.0,54.97916666666667,0.4285714285714285,77.63460433458002,56.16969374915261,3.0,16.0,0.0,10.0,60.0,service,residential
881181b6c7fffff,2024,11,1,12,0,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.0,0.0,1.0,0.6363636363636364,41.62121212121212,77.63460433458002,,56.16969374915261,3.0,16.0,0.0909,8,1.0,0.0,0.75,0.3571428571428571,0.4285714285714285,0.0,3.0,54.97916666666667,0.4285714285714285,77.63460433458002,56.16969374915261,3.0,16.0,0.0,10.0,60.0,service,residential
881181b6c9fffff,2022,7,0,7,0,0.0,1.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,1.0,0.7142857142857143,48.52380952380952,23.67463575838637,,97.27603979111824,5.0,12.0,0.0,8,1.0,0.0,0.631578947368421,0.1578947368421052,0.2105263157894736,0.0,2.210526315789474,48.20175438596491,0.1052631578947368,23.674635758386373,97.27603979111824,5.0,12.0,0.0,6.0,60.0,tertiary,park
881181b6c9fffff,2023,8,0,8,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.125,0.375,0.25,0.25,0.0,0.0,1.0,0.5,43.0625,23.674635758386373,,97.27603979111824,5.0,12.0,0.0,8,1.0,0.0,0.631578947368421,0.1578947368421052,0.2105263157894736,0.0,2.210526315789474,48.20175438596491,0.1052631578947368,23.674635758386373,97.27603979111824,5.0,12.0,0.0,6.0,60.0,tertiary,park
881181b6c9fffff,2024,4,1,3,0,0.25,0.75,0.25,0.0,0.75,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,1.0,0.75,57.916666666666664,23.674635758386373,,97.27603979111824,5.0,12.0,0.25,8,1.0,0.0,0.631578947368421,0.1578947368421052,0.2105263157894736,0.0,2.210526315789474,48.20175438596491,0.1052631578947368,23.674635758386373,97.27603979111824,5.0,12.0,0.0,6.0,60.0,tertiary,park
881181b6cbfffff,2022,6,0,6,0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.8333333333333334,47.888888888888886,44.36874996268728,,77.42476828276897,3.0,8.0,0.0,8,1.0,0.0,0.4166666666666667,0.0,0.0833333333333333,0.0,2.1666666666666665,45.47222222222222,0.0833333333333333,44.36874996268728,77.42476828276897,3.0,8.0,0.0,6.0,60.0,footway,residential
881181b6cbfffff,2023,4,0,4,0,0.0,1.0,0.25,0.25,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.833333333333336,44.36874996268728,,77.42476828276897,3.0,8.0,0.0,8,1.0,0.0,0.4166666666666667,0.0,0.0833333333333333,0.0,2.1666666666666665,45.47222222222222,0.0833333333333333,44.36874996268728,77.42476828276897,3.0,8.0,0.0,6.0,60.0,footway,residential
881181b6cbfffff,2024,2,0,2,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,55.5,44.36874996268728,,77.42476828276897,3.0,8.0,0.0,8,1.0,0.0,0.4166666666666667,0.0,0.0833333333333333,0.0,2.1666666666666665,45.47222222222222,0.0833333333333333,44.36874996268728,77.42476828276897,3.0,8.0,0.0,6.0,60.0,footway,residential
881181b6cdfffff,2023,2,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,46.5,138.9008936610459,,235.23521284623035,0.0,3.0,0.0,8,0.0,0.0,0.25,0.0,0.25,0.0,1.75,51.25,0.0,138.9008936610459,235.23521284623035,0.0,3.0,0.0,2.0,60.0,footway,park
881181b6cdfffff,2024,2,0,2,0,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,56.0,138.9008936610459,,235.23521284623035,0.0,3.0,0.0,8,0.0,0.0,0.25,0.0,0.25,0.0,1.75,51.25,0.0,138.9008936610459,235.23521284623035,0.0,3.0,0.0,2.0,60.0,footway,park
881181b6d1fffff,2022,4,1,3,0,0.25,0.75,0.25,0.0,0.5,0.0,0.5,0.25,0.25,0.25,0.5,0.0,0.0,0.0,1.0,33.7,455.3732243339617,,71.49081169005738,2.0,2.0,0.25,8,0.0,0.0,0.6875,0.1875,0.5625,0.0,4.1875,40.378125,0.8125,455.3732243339617,71.49081169005738,2.0,2.0,0.0,2.0,60.0,service,industrial
881181b6d1fffff,2023,4,1,3,0,0.25,0.75,0.25,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.75,0.0,0.0,0.0,0.75,35.8125,455.3732243339617,,71.49081169005738,2.0,2.0,0.25,8,0.0,0.0,0.6875,0.1875,0.5625,0.0,4.1875,40.378125,0.8125,455.3732243339617,71.49081169005738,2.0,2.0,0.0,2.0,60.0,service,industrial
881181b6d1fffff,2024,8,0,11,0,0.0,1.0,0.375,0.0,0.125,0.0,0.25,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.5,46.0,455.3732243339617,,71.49081169005738,2.0,2.0,0.0,8,0.0,0.0,0.6875,0.1875,0.5625,0.0,4.1875,40.378125,0.8125,455.3732243339617,71.49081169005738,2.0,2.0,0.0,2.0,60.0,service,industrial
881181b6d3fffff,2023,5,0,6,0,0.0,1.0,0.2,0.0,0.2,0.0,0.4,0.6,0.4,0.0,0.2,0.0,0.0,0.0,0.2,45.8,450.97859243556866,,453.0968805748036,0.0,0.0,0.0,8,0.0,0.0,0.1428571428571428,0.0,0.4285714285714285,0.0,2.857142857142857,42.785714285714285,0.2857142857142857,450.9785924355687,453.0968805748036,0.0,0.0,0.0,0.0,60.0,tertiary,industrial
881181b6d3fffff,2024,2,0,2,0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.25,450.9785924355687,,453.0968805748036,0.0,0.0,0.0,8,0.0,0.0,0.1428571428571428,0.0,0.4285714285714285,0.0,2.857142857142857,42.785714285714285,0.2857142857142857,450.9785924355687,453.0968805748036,0.0,0.0,0.0,0.0,60.0,tertiary,industrial
881181b6d5fffff,2022,4,0,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,62.75,253.12957032829408,,189.47328672113744,0.0,8.0,0.0,8,0.0,0.0,0.375,0.25,0.1875,0.0,2.5,51.421875,0.375,253.12957032829408,189.47328672113744,0.0,8.0,0.0,7.0,60.0,footway,residential
881181b6d5fffff,2023,2,0,3,0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,47.5,253.12957032829408,,189.47328672113744,0.0,8.0,0.0,8,0.0,0.0,0.375,0.25,0.1875,0.0,2.5,51.421875,0.375,253.12957032829408,189.47328672113744,0.0,8.0,0.0,7.0,60.0,footway,residential
881181b6d5fffff,2024,10,1,10,0,0.1,0.9,0.2,0.1,0.5,0.1,0.1,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.3,47.675,253.12957032829408,,189.47328672113744,0.0,8.0,0.1,8,0.0,0.0,0.375,0.25,0.1875,0.0,2.5,51.421875,0.375,253.12957032829408,189.47328672113744,0.0,8.0,0.0,7.0,60.0,footway,residential
881181b6d7fffff,2022,7,0,7,0,0.0,1.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.42857142857142855,34.095238095238095,369.6915968427608,,237.49628575038815,0.0,4.0,0.0,8,0.0,0.0,0.5882352941176471,0.2058823529411764,0.5,0.0,4.029411764705882,38.88611111111111,0.5882352941176471,369.6915968427609,237.49628575038815,0.0,4.0,0.0,4.0,60.0,service,residential
881181b6d7fffff,2023,11,1,12,0,0.09090909090909091,0.9090909090909091,0.18181818181818182,0.0,0.36363636363636365,0.0,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.6363636363636364,0.0,0.0,0.0,0.8181818181818182,35.13939393939393,369.6915968427609,,237.49628575038815,0.0,4.0,0.0909,8,0.0,0.0,0.5882352941176471,0.2058823529411764,0.5,0.0,4.029411764705882,38.88611111111111,0.5882352941176471,369.6915968427609,237.49628575038815,0.0,4.0,0.0,4.0,60.0,service,residential
881181b6d7fffff,2024,16,1,18,0,0.0625,0.9375,0.125,0.0,0.25,0.0,0.0625,0.375,0.5,0.1875,0.4375,0.0,0.0,0.0,0.5,43.55798611111111,369.6915968427609,,237.49628575038815,0.0,4.0,0.0625,8,0.0,0.0,0.5882352941176471,0.2058823529411764,0.5,0.0,4.029411764705882,38.88611111111111,0.5882352941176471,369.6915968427609,237.49628575038815,0.0,4.0,0.0,4.0,60.0,service,residential
881181b6d9fffff,2022,7,0,7,0,0.0,1.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,49.457142857142856,362.41961805226066,,70.76406774217855,1.0,2.0,0.0,8,0.0,0.0,0.4782608695652174,0.391304347826087,0.391304347826087,0.0,3.3043478260869565,50.7108695652174,0.5652173913043478,362.41961805226055,70.76406774217855,1.0,2.0,0.0,2.0,60.0,steps,grass
881181b6d9fffff,2023,5,1,4,0,0.2,0.8,0.2,0.0,0.6,0.4,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.6,49.82,362.4196180522606,,70.76406774217855,1.0,2.0,0.2,8,0.0,0.0,0.4782608695652174,0.391304347826087,0.391304347826087,0.0,3.3043478260869565,50.7108695652174,0.5652173913043478,362.41961805226055,70.76406774217855,1.0,2.0,0.0,2.0,60.0,steps,grass
881181b6d9fffff,2024,11,1,11,0,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.09090909090909091,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.0,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,0.45454545454545453,51.91363636363637,362.4196180522606,,70.76406774217855,1.0,2.0,0.0909,8,0.0,0.0,0.4782608695652174,0.391304347826087,0.391304347826087,0.0,3.3043478260869565,50.7108695652174,0.5652173913043478,362.41961805226055,70.76406774217855,1.0,2.0,0.0,2.0,60.0,steps,grass
881181b6dbfffff,2022,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,79.0,418.2343688190617,,213.17837628177105,0.0,2.0,0.0,8,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,2.333333333333333,59.66666666666666,0.3333333333333333,418.2343688190617,213.178376281771,0.0,2.0,0.0,2.0,60.0,service,park
881181b6dbfffff,2023,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,418.2343688190617,,213.17837628177105,0.0,2.0,0.0,8,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,2.333333333333333,59.66666666666666,0.3333333333333333,418.2343688190617,213.178376281771,0.0,2.0,0.0,2.0,60.0,service,park
881181b6dbfffff,2024,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,418.2343688190617,,213.17837628177105,0.0,2.0,0.0,8,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,2.333333333333333,59.66666666666666,0.3333333333333333,418.2343688190617,213.178376281771,0.0,2.0,0.0,2.0,60.0,service,park
881181b6ddfffff,2022,5,0,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.4,47.9,331.0763818728126,,77.53213468596506,2.0,7.0,0.0,8,0.0,0.0,0.2666666666666666,0.4,0.0,0.0,2.2666666666666666,63.96666666666667,0.2666666666666666,331.0763818728126,77.53213468596506,2.0,7.0,0.0,7.0,60.0,footway,residential
881181b6ddfffff,2023,3,0,4,0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,126.0,331.0763818728126,,77.53213468596506,2.0,7.0,0.0,8,0.0,0.0,0.2666666666666666,0.4,0.0,0.0,2.2666666666666666,63.96666666666667,0.2666666666666666,331.0763818728126,77.53213468596506,2.0,7.0,0.0,7.0,60.0,footway,residential
