dtp_id,year,type_group,severity,has_speed_violation,has_priority_violation,has_pedestrian_conflict,has_bad_road_condition,has_young_driver,has_novice_driver,has_truck,has_bus,has_taxi,has_motorcycle,is_night,is_weekend,is_rush_hour,time_of_day,season,dead_count,injured_count,participant_count
558291627,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558302627,2023,Пешеходный конфликт,Гибель,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Весна,1,0,2
558281427,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558367227,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Утро (6–12),Весна,0,1,4
560526427,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Весна,0,1,2
558292627,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Весна,0,1,2
558236827,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Весна,0,1,2
558295427,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Да,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Весна,0,1,2
558288227,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,True,False,False,False,Нет,Нет,Да,Утро (6–12),Весна,0,1,4
558281027,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558288427,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,Утро (6–12),Весна,0,1,3
558281827,2023,Пешеходный конфликт,Ранение,Нет,Да,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558285827,2023,Пешеходный конфликт,Ранение,Нет,Да,Да,Да,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558309227,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Да,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,4
558531227,2023,Столкновение,Ранение,Нет,Да,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,4
558833627,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558374827,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Весна,0,1,2
558384827,2023,Наезд на препятствие,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Весна,0,1,1
558350827,2023,Прочее,Гибель,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Да,Нет,Утро (6–12),Весна,1,0,2
558382027,2023,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Да,Да,Вечер (18–22),Весна,0,1,2
558385827,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Да,Да,Вечер (18–22),Весна,0,1,2
558415227,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Весна,0,1,2
558457827,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,True,Нет,Да,Нет,День (12–18),Весна,0,1,2
558564827,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Да,False,False,False,False,Нет,Да,Нет,День (12–18),Весна,0,1,2
559263427,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Да,Нет,False,False,False,False,Нет,Да,Да,Вечер (18–22),Весна,0,1,2
558527027,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Да,Нет,Вечер (18–22),Весна,0,1,3
558386227,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Да,Да,Вечер (18–22),Весна,0,1,2
558356227,2023,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Весна,0,1,2
558369627,2023,Столкновение,Ранение,Нет,Нет,Нет,Да,Да,Да,False,False,True,False,Нет,Да,Нет,День (12–18),Весна,0,5,7
558371427,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Да,Нет,День (12–18),Весна,0,2,3
558367827,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Весна,0,1,2
558368027,2023,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Да,Нет,День (12–18),Весна,0,2,3
558376027,2023,Прочее,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Да,Нет,День (12–18),Весна,0,1,2
558319427,2023,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Да,Да,Нет,Ночь (22–6),Весна,0,2,2
558349427,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,Утро (6–12),Весна,0,1,2
558366427,2023,Столкновение,Ранение,Нет,Нет,Нет,Да,Да,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Весна,0,1,2
558363627,2023,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Весна,0,1,2
558340827,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,Утро (6–12),Весна,0,1,2
558358827,2023,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Весна,0,1,2
558406827,2023,Наезд на ТС,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Да,Да,Утро (6–12),Весна,0,1,3
558424227,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,True,Нет,Да,Нет,День (12–18),Весна,0,1,2
558445627,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Весна,0,1,2
558468427,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Да,Нет,Вечер (18–22),Весна,0,1,2
558443227,2023,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,False,True,False,Нет,Да,Нет,День (12–18),Весна,0,1,2
558489227,2023,Столкновение,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,False,False,False,Нет,Да,Да,Вечер (18–22),Весна,0,1,4
558486227,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,False,False,Нет,Да,Нет,Утро (6–12),Весна,0,1,2
558432827,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Весна,0,1,2
558463827,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Да,Да,Вечер (18–22),Весна,0,1,2
558500827,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Весна,0,1,2
558533027,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Да,Да,Нет,Ночь (22–6),Весна,0,2,4
558650427,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Нет,False,False,False,False,Да,Да,Нет,Ночь (22–6),Весна,0,1,2
558466627,2023,Пешеходный конфликт,Гибель,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Да,Да,Вечер (18–22),Весна,1,0,2
558470827,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Да,False,False,False,False,Нет,Да,Да,Вечер (18–22),Весна,0,2,5
561054227,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Да,Нет,День (12–18),Весна,0,1,3
558397427,2023,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Да,Да,Нет,Ночь (22–6),Весна,0,1,2
558443627,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Да,False,False,False,False,Нет,Да,Нет,День (12–18),Весна,0,2,3
558396027,2023,Наезд на ТС,Гибель,Да,Нет,Нет,Нет,Нет,Нет,True,False,False,False,Да,Да,Нет,Ночь (22–6),Весна,1,0,2
558470027,2023,Опрокидывание,Ранение,Да,Нет,Нет,Да,Нет,Нет,False,False,False,True,Нет,Да,Нет,Вечер (18–22),Весна,0,1,1
558493627,2023,Столкновение,Ранение,Нет,Нет,Нет,Да,Да,Нет,False,False,False,False,Нет,Да,Нет,Вечер (18–22),Весна,0,1,2
558395827,2023,Столкновение,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,False,False,True,Да,Да,Нет,Ночь (22–6),Весна,0,1,2
559265427,2023,Столкновение,Ранение,Нет,Да,Нет,Да,Нет,Нет,False,False,True,False,Нет,Да,Нет,Вечер (18–22),Весна,0,1,3
558586627,2023,Пешеходный конфликт,Ранение,Да,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,3
558567827,2023,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Весна,0,1,1
558602427,2023,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,True,False,Нет,Нет,Да,Вечер (18–22),Весна,0,1,3
558552027,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Да,False,False,False,True,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558582027,2023,Наезд на ТС,Ранение,Да,Нет,Нет,Нет,Да,Да,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Весна,0,1,2
558564227,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558619427,2023,Столкновение,Ранение,Нет,Да,Нет,Да,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Утро (6–12),Весна,0,1,2
558777427,2023,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Да,Нет,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Весна,0,1,1
558786227,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,Утро (6–12),Весна,0,1,2
558568427,2023,Столкновение,Ранение,Нет,Да,Нет,Нет,Да,Нет,False,False,True,False,Да,Нет,Нет,Ночь (22–6),Весна,0,1,3
558554027,2023,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Нет,Да,Нет,True,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558571227,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Весна,0,1,2
558574227,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Весна,0,1,2
558666027,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,True,False,Нет,Нет,Да,Вечер (18–22),Весна,0,1,2
558590427,2023,Велосипедный / СИМ конфликт,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Весна,0,1,2
558614027,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Весна,0,1,3
558560627,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558524827,2023,Столкновение,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Весна,0,1,2
558549027,2023,Велосипедный / СИМ конфликт,Ранение,Нет,Да,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558627827,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Весна,0,1,3
558631427,2023,Столкновение,Ранение,Нет,Нет,Нет,Да,Да,Да,True,True,False,False,Нет,Нет,Нет,Утро (6–12),Весна,0,1,3
558718427,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,True,False,Нет,Нет,Нет,Вечер (18–22),Весна,0,1,2
558654827,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558667027,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Да,False,False,True,False,Нет,Нет,Нет,День (12–18),Весна,0,1,3
558712427,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Да,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Весна,0,1,2
558699427,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Весна,0,1,2
558700627,2023,Столкновение,Ранение,Нет,Да,Нет,Нет,Да,Да,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Весна,0,4,6
558677027,2023,Наезд на ТС,Ранение,Да,Нет,Да,Нет,Нет,Нет,True,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558666627,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,Утро (6–12),Весна,0,1,3
558710227,2023,Пешеходный конфликт,Ранение,Нет,Да,Да,Нет,Да,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Весна,0,1,2
558717027,2023,Столкновение,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,False,True,False,Нет,Нет,Нет,Вечер (18–22),Весна,0,2,5
558713827,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Нет,False,False,True,False,Нет,Нет,Нет,Вечер (18–22),Весна,0,1,2
558734827,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Весна,0,1,2
558731827,2023,Велосипедный / СИМ конфликт,Ранение,Нет,Да,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Весна,0,1,2
558754827,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,Утро (6–12),Весна,0,1,3
558659427,2023,Прочее,Гибель,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Утро (6–12),Весна,1,0,2
558674427,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
560181627,2023,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Да,Вечер (18–22),Весна,0,1,2
562428227,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Весна,0,1,2
558779827,2023,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558797227,2023,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558730827,2023,Столкновение,Ранение,Нет,Нет,Нет,Да,Нет,Нет,True,False,True,False,Да,Нет,Нет,Ночь (22–6),Весна,0,1,2
558757027,2023,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Нет,Утро (6–12),Весна,0,1,2
558764027,2023,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558801827,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Весна,0,1,2
558839827,2023,Наезд на препятствие,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Весна,0,1,1
558845227,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,False,True,Нет,Нет,Да,День (12–18),Весна,0,1,2
558882627,2023,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,False,True,Нет,Нет,Нет,День (12–18),Весна,0,2,2
558823427,2023,Столкновение,Гибель,Нет,Нет,Нет,Нет,Да,Нет,False,False,False,True,Да,Нет,Нет,Ночь (22–6),Весна,1,1,3
558903427,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Весна,0,1,2
559151427,2023,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558805827,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Да,Вечер (18–22),Весна,0,1,2
558814427,2023,Наезд на препятствие,Гибель,Да,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Весна,1,1,2
558830627,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,True,Нет,Нет,Да,День (12–18),Весна,0,1,2
558731227,2023,Наезд на ТС,Ранение,Да,Нет,Нет,Да,Нет,Нет,True,False,False,False,Да,Нет,Нет,Ночь (22–6),Весна,0,2,4
558763827,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Утро (6–12),Весна,0,1,2
558779627,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,True,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558802427,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Весна,0,1,2
558804627,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Весна,0,1,2
558811227,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Нет,Вечер (18–22),Весна,0,1,2
558821627,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Весна,0,1,2
558762427,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Утро (6–12),Весна,0,1,2
558811627,2023,Велосипедный / СИМ конфликт,Ранение,Нет,Да,Нет,Нет,Да,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Весна,0,1,2
558871227,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Весна,0,1,3
558769827,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Весна,0,2,4
558763227,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558827627,2023,Столкновение,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,False,True,False,Нет,Нет,Нет,Вечер (18–22),Весна,0,1,2
559257627,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Весна,0,1,2
558860027,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,True,Нет,Нет,Да,Утро (6–12),Весна,0,1,2
558887627,2023,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
559033427,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,Вечер (18–22),Весна,0,1,2
558909827,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Весна,0,1,2
558928027,2023,Столкновение,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,False,True,False,Нет,Нет,Да,Вечер (18–22),Весна,0,1,2
558825027,2023,Наезд на ТС,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Весна,0,1,2
558892027,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Весна,0,1,3
558989827,2023,Столкновение,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,False,True,False,Да,Нет,Нет,Ночь (22–6),Весна,0,1,2
558849227,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,True,Нет,Нет,Нет,Утро (6–12),Весна,0,1,2
558859427,2023,Пешеходный конфликт,Ранение,Нет,Да,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Весна,0,1,2
558910027,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,True,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558911627,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Весна,0,1,2
558915227,2023,Столкновение,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,False,False,True,Нет,Нет,Да,День (12–18),Весна,0,1,2
558921027,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,True,Нет,Нет,Нет,Вечер (18–22),Весна,0,2,3
558882427,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,True,False,False,Нет,Нет,Нет,Утро (6–12),Весна,0,2,3
559078427,2023,Велосипедный / СИМ конфликт,Ранение,Нет,Да,Нет,Да,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Утро (6–12),Весна,0,1,2
560410427,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
558850427,2023,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,False,True,Нет,Нет,Да,Утро (6–12),Весна,0,1,1
558929027,2023,Наезд на препятствие,Ранение,Да,Нет,Нет,Да,Да,Нет,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Весна,0,2,3
558914427,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,True,Нет,Нет,Да,Вечер (18–22),Весна,0,1,2
558915027,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Весна,0,1,2
559392627,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
559496627,2023,Столкновение,Ранение,Нет,Нет,Нет,Да,Да,Нет,False,False,True,False,Нет,Нет,Нет,Вечер (18–22),Весна,0,1,3
559022827,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Весна,0,1,2
559038027,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Весна,0,1,2
559046627,2023,Пешеходный конфликт,Ранение,Нет,Да,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Весна,0,1,2
559060027,2023,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Весна,0,1,2
559071627,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Да,Утро (6–12),Весна,0,1,3
558988627,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Весна,0,1,2
559044027,2023,Столкновение,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Весна,0,1,4
558977827,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
559017827,2023,Столкновение,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,True,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,3
559053027,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Да,False,False,True,False,Нет,Нет,Да,Вечер (18–22),Весна,0,1,4
559064027,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Да,Нет,Нет,Ночь (22–6),Весна,0,2,3
559065827,2023,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Да,Нет,Нет,Ночь (22–6),Весна,0,1,2
559648827,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Нет,False,False,True,False,Да,Нет,Нет,Ночь (22–6),Весна,0,1,2
559114227,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Весна,0,1,2
559266427,2023,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,3
560069827,2023,Прочее,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,True,False,False,Нет,Нет,Да,Вечер (18–22),Весна,0,1,2
558992827,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
559415027,2023,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Да,День (12–18),Весна,0,1,2
559659827,2023,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Весна,0,1,2
